<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <UpVolume>, <DownVolume>, <TotalVolume>, <UpTicks>, <DownTicks>, <TotalTicks>, <OpenInterest>, <Knt1>, <usc1>, <+mx1>, <-mx1>, <Message1>, <Knt2>, <usc2>, <+mx2>, <-mx2>, <Message2>, <Knt3>, <usc3>, <+mx3>, <-mx3>, <Message3>, <Knt4>, <usc4>, <+mx4>, <-mx4>, <Message4>, <Knt5>, <usc5>, <+mx5>, <-mx5>, <Message5>, <Knt6>, <usc6>, <+mx6>, <-mx6>, <Message6>, <Knt7>, <usc7>, <+mx7>, <-mx7>, <Message7>, <Knt8>, <usc8>, <+mx8>, <-mx8>, <Message8>, <Knt9>, <usc9>, <+mx9>, <-mx9>, <Message9>, <Knt10>, <usc10>, <+mx10>, <-mx10>, <Message10>, <Knt11>, <usc11>, <+mx11>, <-mx11>, <Message11>, <Zero Line>, <MGapSum 1>, <MGapSum 2>, <MGapSum 3>, <MGapSum 4>, <MGapSum 5>, <MGapSum 6>, <MGapSum 7>, <MGapSum 8>, <MGapSum 9>, <MGapSum 10>, <MGapSum 11>, <MGapSum 12>, <MGapSum 13>, <MGapSum 14>, <MGapSum 15>, <MAvgOfAvg>, <DblSlwK>, <DblSlwD>, <OverBot>, <OverSld>, <HA1>, <HA2>, <HA3>, <HA4>, <HA5>, <HA6>, <AvgOfHAs>, <HA7>, <HA8>, <HA9>, <HA10>, <HA11>, <HA12>, <HA13>, <HA14>, <HA15>, <zero>, <HA1.U>, <HA1.D>, <HA2.U>, <HA2.D>, <HA3.U>, <HA3.D>, <HA4.U>, <HA4.D>, <HA5.U>, <HA5.D>, <HA6.U>, <HA6.D>, <Z.U>, <Z.D>, <HA7.U>, <HA7.D>, <HA8.U>, <HA8.D>, <HA9.U>, <HA9.D>, <HA10.U>, <HA10.D>, <HA11.U>, <HA11.D>, <HA12.U>, <HA12.D>, <HA13.U>, <HA13.D>, <HA14.U>, <HA14.D>, <HA15.U>, <HA15.D>, <TGapSum 1>, <TGapSum 2>, <TGapSum 3>, <TGapSum 4>, <TGapSum 5>, <TGapSum 6>, <TGapSum 7>, <TGapSum 8>, <TGapSum 9>, <TGapSum 10>, <TGapSum 11>, <TGapSum 12>, <TGapSum 13>, <TGapSum 14>, <TAvgOfAvg>, <SlowK>, <SlowD>, <OverBot>, <OverSld>
2/1/2007,16:15:00,1276.75,1309.25,1276.75,1309.25,23548429,23416639,46965097,1269547,1261601,2531148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100,100,90,10,1223.82,1214.61,1198.04,1194.67,1191.33,1188.01,1092.11,1183.10,1178.25,1173.48,1168.78,1164.17,1159.65,1155.21,1149.44,1143.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,45,90,10
3/1/2007,16:15:00,1276.75,1276.75,1244.25,1244.25,11908018,12103840,24011867,619920,628773,1248693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100,100,90,10,1245.43,1237.00,1227.89,1202.80,1199.73,1196.66,1111.77,1192.09,1187.55,1183.04,1178.59,1174.18,1169.84,1165.56,1159.97,1154.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,49,90,10
4/13/2007,16:15:00,1276.75,1309.25,1276.75,1309.25,19546682,19836557,39383252,1172108,1176827,2348935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100,100,90,10,1266.69,1259.15,1250.74,1220.25,1217.11,1213.99,1132.17,1209.32,1204.69,1200.10,1195.55,1191.07,1186.64,1182.27,1176.56,1170.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,52,90,10
4/24/2007,16:15:00,1309.25,1341.75,1309.25,1341.75,4149140,4046481,8195623,228806,224259,453065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100,100,90,10,1287.67,1281.12,1273.50,1265.12,1236.90,1233.64,1153.31,1228.79,1223.99,1219.24,1214.54,1209.90,1205.32,1200.81,1194.91,1189.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,56,90,10
5/29/2007,16:15:00,1341.75,1374.25,1341.75,1374.25,13796614,13960601,27757222,817123,822271,1639394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100,100,90,10,1308.62,1303.06,1296.32,1288.64,1258.70,1255.27,1174.98,1250.19,1245.16,1240.19,1235.28,1230.44,1225.68,1220.98,1214.84,1208.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,60,90,10
7/26/2007,16:15:00,1341.75,1341.75,1309.25,1309.25,31965366,33142097,65104652,2111645,2154946,4266591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100,100,90,10,1327.04,1322.52,1316.77,1309.94,1302.27,1263.58,1196.81,1258.87,1254.18,1249.52,1244.89,1240.30,1235.75,1231.25,1225.33,1219.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,63,90,10
8/2/2007,16:15:00,1309.25,1309.25,1276.75,1276.75,6607052,6858735,13465789,609725,615271,1224996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100,100,90,10,1341.92,1338.46,1333.79,1327.96,1321.16,1265.60,1218.30,1261.50,1257.36,1253.20,1249.03,1244.85,1240.69,1236.54,1231.04,1225.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,66,90,10
8/14/2007,16:15:00,1276.75,1276.75,1244.25,1244.25,10913339,11186722,22100066,1018266,1026885,2045151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100,100,90,10,1352.59,1350.21,1346.68,1341.98,1336.20,1329.55,1239.09,1258.96,1255.51,1251.99,1248.41,1244.78,1241.12,1237.43,1232.51,1227.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1432.75,0.00,1458.75,0.00,1484.75,0.00,1510.75,0.00,1536.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,70,90,10
8/23/2007,16:15:00,1276.75,1309.25,1276.75,1309.25,8880692,8982227,17862924,875935,885572,1761507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100,100,90,10,1361.50,1360.10,1357.65,1354.06,1349.36,1343.68,1258.95,1266.36,1263.08,1259.73,1256.31,1252.84,1249.32,1245.78,1241.04,1236.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1120.75,0.00,1094.75,0.00,1068.75,0.00,1042.75,0.00,1016.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,73,90,10
9/17/2007,16:15:00,1309.25,1341.75,1309.25,1341.75,13364457,13477819,26842286,1151468,1141340,2292808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99,100,90,10,1369.53,1368.98,1367.50,1364.95,1361.31,1356.63,1277.78,1277.45,1274.16,1270.81,1267.40,1263.95,1260.46,1256.94,1252.23,1247.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,75,90,10
10/4/2007,16:15:00,1341.75,1374.25,1341.75,1374.25,10874786,10753972,21624277,770880,773315,1544195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100,100,90,10,1377.65,1377.79,1377.12,1375.49,1372.82,1369.11,1295.72,1366.93,1288.26,1284.79,1281.28,1277.74,1274.17,1270.58,1265.79,1260.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,78,90,10
11/6/2007,16:15:00,1341.75,1341.75,1309.25,1309.25,21105393,21340216,42443173,1691933,1711586,3403519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99,100,90,10,1384.03,1384.72,1384.78,1384.00,1382.26,1379.51,1312.66,1378.41,1291.22,1288.10,1284.91,1281.68,1278.40,1275.08,1270.61,1266.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,80,90,10
11/8/2007,16:15:00,1309.25,1309.25,1276.75,1276.75,2778764,2941360,5720126,270889,273810,544699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99,100,90,10,1388.07,1389.37,1390.07,1390.08,1389.22,1387.41,1328.45,1387.42,1289.18,1286.56,1283.85,1281.06,1278.20,1275.27,1271.30,1267.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1491.25,0.00,1517.25,0.00,1543.25,0.00,1569.25,0.00,1595.25,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,83,90,10
11/20/2007,16:15:00,1276.75,1276.75,1244.25,1244.25,8868552,9031887,17900377,856626,870772,1727398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98,100,90,10,1389.16,1391.08,1392.48,1393.22,1393.21,1392.32,1343.07,1393.43,1380.68,1280.84,1278.71,1276.46,1274.11,1271.67,1268.29,1264.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1062.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1588.75,0.00,1614.75,0.00,1640.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,85,90,10
12/5/2007,16:15:00,1276.75,1309.25,1276.75,1309.25,9231047,9177897,18408947,811822,818918,1630740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98,100,90,10,1389.50,1391.98,1394.00,1395.45,1396.17,1396.12,1356.47,1398.28,1387.74,1284.68,1282.68,1280.56,1278.34,1276.04,1272.84,1269.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1068.75,0.00,1042.75,0.00,1016.75,0.00,990.75,0.00,964.75,0.00,938.75,0.00,912.75,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,86,90,10
1/3/2008,16:15:00,1276.75,1276.75,1244.25,1244.25,13408692,13556039,26964740,1182100,1188979,2371079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97,100,90,10,1387.11,1390.13,1392.77,1394.92,1396.42,1397.16,1368.46,1400.33,1392.32,1279.22,1277.69,1276.02,1274.23,1272.34,1269.67,1266.84,0.00,0.00,1289.75,0.00,1302.75,0.00,1328.75,0.00,1354.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1484.75,0.00,1510.75,0.00,1536.75,0.00,1562.75,0.00,1588.75,0.00,1614.75,0.00,1640.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,88,90,10
1/7/2008,16:15:00,1244.25,1244.25,1211.75,1211.75,2293060,2343351,4636413,201314,207712,409026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96,100,90,10,1381.41,1385.12,1388.38,1391.22,1393.51,1395.10,1379.06,1399.23,1393.92,1394.53,1269.12,1267.99,1266.71,1265.29,1263.23,1260.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1348.25,0.00,1374.25,0.00,0.00,0.00,1400.25,0.00,0.00,1003.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,89,90,10
1/16/2008,16:15:00,1211.75,1211.75,1179.25,1179.25,8944942,8852484,17759630,822868,837121,1659989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95,100,90,10,1372.22,1376.69,1380.69,1384.21,1387.28,1389.73,1387.99,1394.87,1392.33,1393.93,1257.45,1256.89,1256.17,1255.29,1253.90,1252.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1393.75,0.00,1419.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,10
1/17/2008,16:15:00,1179.25,1179.25,1146.75,1146.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93,100,90,10,1359.66,1364.92,1369.71,1374.03,1377.85,1381.15,1395.02,1387.27,1387.50,1390.10,1243.07,1243.13,1242.99,1242.67,1241.99,1241.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,90,90,10
1/18/2008,16:15:00,1146.75,1146.75,1114.25,1114.25,3227328,3396395,6623724,309680,321816,631496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91,100,90,10,1343.77,1349.80,1355.41,1360.56,1365.22,1369.34,1400.21,1376.40,1379.55,1383.14,1380.02,1227.02,1227.48,1227.74,1227.80,1227.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,880.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,91,90,10
1/30/2008,16:15:00,1146.75,1179.25,1146.75,1179.25,10058492,9975881,20034375,1091169,1104382,2195551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89,100,90,10,1327.28,1334.05,1340.38,1346.28,1351.73,1356.66,1403.44,1364.54,1370.34,1374.95,1373.54,1221.05,1221.67,1222.10,1222.41,1222.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1413.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,91,90,10
3/5/2008,16:15:00,1146.75,1146.75,1114.25,1114.25,25087552,25468474,50556033,2565735,2579262,5144997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87,100,90,10,1308.56,1316.18,1323.28,1329.90,1336.10,1341.83,1404.55,1350.51,1358.97,1364.56,1364.91,1207.70,1208.72,1209.56,1210.39,1210.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,91,90,10
3/7/2008,16:15:00,1114.25,1114.25,1081.75,1081.75,2717665,2877604,5595270,263923,276291,540214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85,100,90,10,1287.64,1296.15,1304.11,1311.50,1318.40,1324.88,1403.69,1334.32,1345.25,1351.81,1353.97,1357.66,1193.43,1194.70,1196.10,1197.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1504.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,821.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,91,90,10
3/20/2008,16:15:00,1114.25,1146.75,1114.25,1146.75,13555275,13449496,27004776,1241897,1238677,2480574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83,99,90,10,1267.25,1276.53,1285.27,1293.44,1301.02,1308.14,1400.79,1318.18,1331.19,1338.61,1342.51,1347.06,1187.80,1189.12,1190.61,1191.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1406.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,90,90,10
4/17/2008,16:15:00,1146.75,1179.25,1146.75,1179.25,16697491,16550332,33247091,1584083,1592181,3176264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81,98,90,10,1248.71,1258.57,1267.93,1276.77,1285.02,1292.70,1395.94,1303.18,1317.71,1325.92,1331.38,1336.76,1186.77,1187.97,1189.35,1190.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,89,90,10
